,c0-100_c0-100_color_reverse_col,c0-100_c0-100_color_reverse_gra,c0-100_c0-100_fft_freq_reverse_col,c0-100_c0-100_fft_freq_reverse_gra,c0-100_c0-100_color_col,c0-100_c0-100_color_gra,c0-100_c0-100_fft_freq_col,c0-100_c0-100_fft_freq_gra,g4-100_c0-100_color_reverse_col,g4-100_c0-100_color_reverse_gra,g4-100_c0-100_fft_freq_reverse_col,g4-100_c0-100_fft_freq_reverse_gra,g4-100_c0-100_color_col,g4-100_c0-100_color_gra,g4-100_c0-100_fft_freq_col,g4-100_c0-100_fft_freq_gra
10,0.3566800057888031,0.268559992313385,0.06837999820709229,0.023420000448822975,0.03593999892473221,0.012860000133514404,0.06114000082015991,0.040380001068115234,0.3393400013446808,0.32513999938964844,0.11253999918699265,0.08051999658346176,0.010520000010728836,0.007780000101774931,0.07648000121116638,0.05829999968409538
11,0.33757999539375305,0.2673799991607666,0.06295999884605408,0.024159999564290047,0.029440000653266907,0.011900000274181366,0.03799999877810478,0.022940000519156456,0.3273800015449524,0.3201799988746643,0.10155999660491943,0.07565999776124954,0.009920000098645687,0.007180000189691782,0.04969999939203262,0.03587999939918518
12,0.2915000021457672,0.2664400041103363,0.04580000042915344,0.01865999959409237,0.01754000037908554,0.0069599999114871025,0.03125999867916107,0.01882000081241131,0.3052600026130676,0.2979600131511688,0.05916000157594681,0.04293999820947647,0.006659999955445528,0.004519999958574772,0.025059999898076057,0.0177800003439188
13,0.288100004196167,0.261680006980896,0.04019999876618385,0.017179999500513077,0.011300000362098217,0.004819999914616346,0.023660000413656235,0.014619999565184116,0.2717599868774414,0.2645399868488312,0.04967999830842018,0.03448000177741051,0.007600000128149986,0.005239999853074551,0.01947999931871891,0.013799999840557575
14,0.2549000084400177,0.2608200013637543,0.02410000003874302,0.012199999764561653,0.010520000010728836,0.004660000093281269,0.022619999945163727,0.013700000010430813,0.2544200122356415,0.2501800060272217,0.04447999969124794,0.03020000085234642,0.007499999832361937,0.005100000184029341,0.019680000841617584,0.013880000449717045
15,0.24130000174045563,0.241799995303154,0.023080000653862953,0.01056000031530857,0.011880000121891499,0.0049600000493228436,0.01971999928355217,0.01140000019222498,0.22925999760627747,0.22689999639987946,0.0456399992108345,0.03167999908328056,0.010060000233352184,0.006479999981820583,0.01590000092983246,0.010900000110268593
16,0.19196000695228577,0.20214000344276428,0.019920000806450844,0.009440000168979168,0.009800000116229057,0.004379999823868275,0.012240000069141388,0.006920000072568655,0.14451999962329865,0.1458200067281723,0.03957999870181084,0.02710000053048134,0.012280000373721123,0.00851999968290329,0.009320000186562538,0.006240000016987324
17,0.18583999574184418,0.19325999915599823,0.017340000718832016,0.008679999969899654,0.006219999864697456,0.003539999946951866,0.009619999676942825,0.005779999773949385,0.14183999598026276,0.14156000316143036,0.03452000021934509,0.024080000817775726,0.012419999577105045,0.008259999565780163,0.007400000002235174,0.004720000084489584
18,0.17465999722480774,0.1827400028705597,0.01384000014513731,0.006579999811947346,0.005059999879449606,0.0030799999367445707,0.0055599999614059925,0.0037799999117851257,0.0931600034236908,0.0934000015258789,0.02590000070631504,0.01889999955892563,0.014539999887347221,0.010280000045895576,0.005539999809116125,0.003640000009909272
19,0.17528000473976135,0.18318000435829163,0.012439999729394913,0.007000000216066837,0.005040000192821026,0.0024800000246614218,0.006399999838322401,0.00395999988541007,0.06077999994158745,0.06125999987125397,0.02515999972820282,0.019680000841617584,0.01522000040858984,0.010440000332891941,0.00535999983549118,0.003599999938160181
20,0.17564000189304352,0.18262000381946564,0.010259999893605709,0.00559999980032444,0.004819999914616346,0.0028800000436604023,0.005840000230818987,0.003759999992325902,0.05857999995350838,0.05936000123620033,0.024159999564290047,0.01865999959409237,0.014299999922513962,0.008779999800026417,0.004660000093281269,0.003120000008493662
21,0.097120001912117,0.10267999768257141,0.009479999542236328,0.005539999809116125,0.004480000119656324,0.00267999991774559,0.005499999970197678,0.0036200000904500484,0.06375999748706818,0.06477999687194824,0.012919999659061432,0.009920000098645687,0.00839999970048666,0.005640000104904175,0.004519999958574772,0.0031999999191612005
22,0.04706000164151192,0.04966000095009804,0.010219999589025974,0.006120000034570694,0.00431999983265996,0.002360000042244792,0.004600000102072954,0.003539999946951866,0.06298000365495682,0.06415999680757523,0.01116000022739172,0.009239999577403069,0.005179999861866236,0.0037799999117851257,0.004120000172406435,0.003000000026077032
23,0.03123999945819378,0.03274000063538551,0.00803999975323677,0.005200000014156103,0.00430000014603138,0.002420000033453107,0.004259999841451645,0.0035600000992417336,0.047520000487565994,0.04809999838471413,0.010379999876022339,0.009159999899566174,0.005619999952614307,0.003700000001117587,0.004100000020116568,0.003000000026077032
24,0.017400000244379044,0.01802000030875206,0.007660000119358301,0.004860000219196081,0.003700000001117587,0.002199999988079071,0.004879999905824661,0.0035800000187009573,0.042739998549222946,0.04355999827384949,0.010280000045895576,0.00965999998152256,0.004660000093281269,0.003019999945536256,0.004559999797493219,0.003060000017285347
