,c0-100_c0-100_color_reverse_col,c0-100_c0-100_color_reverse_gra,c0-100_c0-100_fft_freq_reverse_col,c0-100_c0-100_fft_freq_reverse_gra,c0-100_c0-100_color_col,c0-100_c0-100_color_gra,c0-100_c0-100_fft_freq_col,c0-100_c0-100_fft_freq_gra,g4-100_c0-100_color_reverse_col,g4-100_c0-100_color_reverse_gra,g4-100_c0-100_fft_freq_reverse_col,g4-100_c0-100_fft_freq_reverse_gra,g4-100_c0-100_color_col,g4-100_c0-100_color_gra,g4-100_c0-100_fft_freq_col,g4-100_c0-100_fft_freq_gra
14,0.16143999993801117,0.14866000413894653,0.028860000893473625,0.012539999559521675,0.011359999887645245,0.004339999984949827,0.019220000132918358,0.012439999729394913,0.2307800054550171,0.22582000494003296,0.15372000634670258,0.11686000227928162,0.006639999803155661,0.005080000031739473,0.018519999459385872,0.012360000051558018
15,0.1670600026845932,0.1536799967288971,0.02807999961078167,0.012240000069141388,0.006279999855905771,0.003120000008493662,0.014659999869763851,0.0094200000166893,0.18639999628067017,0.18413999676704407,0.0608999989926815,0.04244000092148781,0.005200000014156103,0.004000000189989805,0.019780000671744347,0.014100000262260437
16,0.15734000504016876,0.14907999336719513,0.022099999710917473,0.012260000221431255,0.006380000151693821,0.0028200000524520874,0.0106800002977252,0.006659999955445528,0.13249999284744263,0.13036000728607178,0.05982000008225441,0.04157999902963638,0.003659999929368496,0.0027600000612437725,0.013439999893307686,0.009680000133812428
17,0.15386000275611877,0.14392000436782837,0.02085999958217144,0.011579999700188637,0.006819999776780605,0.003000000026077032,0.01104000024497509,0.006519999820739031,0.13937999308109283,0.13784000277519226,0.0561399981379509,0.04050000011920929,0.004999999888241291,0.0038399999029934406,0.008580000139772892,0.0061599998734891415
18,0.12775999307632446,0.13504000008106232,0.01664000004529953,0.00860000029206276,0.00558000011369586,0.0024800000246614218,0.008960000239312649,0.005319999996572733,0.1367799937725067,0.1353600025177002,0.04864000156521797,0.03505999967455864,0.0027600000612437725,0.002460000105202198,0.007019999902695417,0.006060000043362379
19,0.09019999951124191,0.1006999984383583,0.01573999971151352,0.008620000444352627,0.0063599999994039536,0.002520000096410513,0.006140000186860561,0.0033599999733269215,0.10204000025987625,0.10072000324726105,0.04438000172376633,0.03195999935269356,0.002959999954327941,0.002420000033453107,0.005080000031739473,0.0044999998062849045
20,0.04019999876618385,0.043379999697208405,0.013899999670684338,0.008500000461935997,0.005880000069737434,0.002400000113993883,0.005619999952614307,0.0033400000538676977,0.06682000309228897,0.06667999923229218,0.029440000653266907,0.021159999072551727,0.005739999935030937,0.004360000137239695,0.004240000154823065,0.0037400000728666782
21,0.04938000068068504,0.049559999257326126,0.014399999752640724,0.009359999559819698,0.00887999963015318,0.002739999908953905,0.00535999983549118,0.0034600000362843275,0.06530000269412994,0.06496000289916992,0.02703999914228916,0.01923999935388565,0.006140000186860561,0.004480000119656324,0.00430000014603138,0.003860000055283308
22,0.04114000126719475,0.041600000113248825,0.01372000016272068,0.00824000034481287,0.009720000438392162,0.003280000062659383,0.0034000000450760126,0.0024800000246614218,0.04202000051736832,0.04267999902367592,0.021800000220537186,0.016119999811053276,0.007120000198483467,0.0047599999234080315,0.00418000016361475,0.003659999929368496
23,0.03587999939918518,0.036959998309612274,0.011020000092685223,0.006120000034570694,0.008919999934732914,0.002959999954327941,0.003280000062659383,0.0024999999441206455,0.038359999656677246,0.03799999877810478,0.02054000087082386,0.016140000894665718,0.004720000084489584,0.0034799999557435513,0.004259999841451645,0.0034799999557435513
24,0.03207999840378761,0.03305999934673309,0.010119999758899212,0.006039999891072512,0.008820000104606152,0.00279999990016222,0.003220000071451068,0.0024800000246614218,0.03075999952852726,0.030519999563694,0.01510000042617321,0.01257999986410141,0.00443999981507659,0.0032399999909102917,0.004339999984949827,0.0036200000904500484
