,c0-100_c0-100_color_reverse_col,c0-100_c0-100_color_reverse_gra,c0-100_c0-100_fft_freq_reverse_col,c0-100_c0-100_fft_freq_reverse_gra,c0-100_c0-100_color_col,c0-100_c0-100_color_gra,c0-100_c0-100_fft_freq_col,c0-100_c0-100_fft_freq_gra,g4-100_c0-100_color_reverse_col,g4-100_c0-100_color_reverse_gra,g4-100_c0-100_fft_freq_reverse_col,g4-100_c0-100_fft_freq_reverse_gra,g4-100_c0-100_color_col,g4-100_c0-100_color_gra,g4-100_c0-100_fft_freq_col,g4-100_c0-100_fft_freq_gra
10,0.2924799919128418,0.26750001311302185,0.13106000423431396,0.05065999925136566,0.05790000036358833,0.021859999746084213,0.045660000294446945,0.026280000805854797,0.3540000021457672,0.34248000383377075,0.17890000343322754,0.12724000215530396,0.013240000233054161,0.010639999993145466,0.02597999945282936,0.018619999289512634
11,0.26315999031066895,0.26636001467704773,0.12116000056266785,0.051819998770952225,0.027939999476075172,0.012000000104308128,0.04137999936938286,0.0213600005954504,0.34544000029563904,0.3350200057029724,0.14098000526428223,0.10171999782323837,0.009940000250935555,0.00791999977082014,0.019940000027418137,0.013980000279843807
12,0.2641800045967102,0.2575399875640869,0.11625999957323074,0.05251999944448471,0.022299999371170998,0.008500000461935997,0.026399999856948853,0.012600000016391277,0.33945998549461365,0.3295400142669678,0.1276399940252304,0.09421999752521515,0.010459999553859234,0.008460000157356262,0.013120000250637531,0.009560000151395798
13,0.2535400092601776,0.23853999376296997,0.11841999739408493,0.05333999916911125,0.01537999976426363,0.006120000034570694,0.024940000846982002,0.012040000408887863,0.3407000005245209,0.3315599858760834,0.125900000333786,0.0943399965763092,0.0052200001664459705,0.004019999876618385,0.010259999893605709,0.007379999849945307
14,0.23229999840259552,0.21796000003814697,0.05217999964952469,0.02879999950528145,0.014299999922513962,0.006260000169277191,0.019780000671744347,0.010739999823272228,0.30527999997138977,0.3027400076389313,0.10444000363349915,0.08243999630212784,0.004619999788701534,0.003640000009909272,0.010619999840855598,0.00803999975323677
15,0.2252199947834015,0.2104800045490265,0.03558000177145004,0.019339999184012413,0.021560000255703926,0.009879999794065952,0.017880000174045563,0.010619999840855598,0.267520010471344,0.2657400071620941,0.09578000009059906,0.07339999824762344,0.00698000006377697,0.005239999853074551,0.011380000039935112,0.008580000139772892
16,0.2271600067615509,0.21352000534534454,0.031099999323487282,0.01721999980509281,0.023420000448822975,0.0106800002977252,0.01257999986410141,0.007420000154525042,0.1868399977684021,0.18943999707698822,0.07515999674797058,0.058159999549388885,0.007739999797195196,0.005499999970197678,0.010599999688565731,0.00824000034481287
17,0.20824000239372253,0.2050199955701828,0.030540000647306442,0.017659999430179596,0.01408000010997057,0.006659999955445528,0.012480000033974648,0.00687999976798892,0.19794000685214996,0.1985200047492981,0.04383999854326248,0.03367999941110611,0.00570000009611249,0.00395999988541007,0.009920000098645687,0.007240000180900097
18,0.1568399965763092,0.15413999557495117,0.027540000155568123,0.015720000490546227,0.01013999991118908,0.003759999992325902,0.010900000110268593,0.00687999976798892,0.20270000398159027,0.20307999849319458,0.04002000018954277,0.03150000050663948,0.0033400000538676977,0.0023799999617040157,0.0072200000286102295,0.005919999908655882
19,0.15177999436855316,0.15026000142097473,0.02435999922454357,0.01372000016272068,0.00860000029206276,0.003280000062659383,0.011140000075101852,0.006899999920278788,0.167820006608963,0.17020000517368317,0.04004000127315521,0.031039999797940254,0.004980000201612711,0.00343999988399446,0.005919999908655882,0.0050200000405311584
20,0.1414400041103363,0.1418199986219406,0.020999999716877937,0.01351999957114458,0.008179999887943268,0.002940000034868717,0.00887999963015318,0.00546000013127923,0.16023999452590942,0.16329999268054962,0.03929999843239784,0.030659999698400497,0.004980000201612711,0.00343999988399446,0.00571999978274107,0.004379999823868275
21,0.12324000149965286,0.12303999811410904,0.02184000052511692,0.014600000344216824,0.010420000180602074,0.004639999940991402,0.009580000303685665,0.006020000204443932,0.16415999829769135,0.16787999868392944,0.0326399989426136,0.02653999999165535,0.005439999978989363,0.0038999998942017555,0.005400000140070915,0.004379999823868275
22,0.10791999846696854,0.10664000362157822,0.014059999957680702,0.010459999553859234,0.012880000285804272,0.00546000013127923,0.006899999920278788,0.004240000154823065,0.1344199925661087,0.1370999962091446,0.01995999924838543,0.016620000824332237,0.00788000039756298,0.005140000022947788,0.004639999940991402,0.0036200000904500484
23,0.08884000033140182,0.08807999640703201,0.014039999805390835,0.012860000133514404,0.016620000824332237,0.00535999983549118,0.005140000022947788,0.003220000071451068,0.10053999722003937,0.10226000100374222,0.01679999940097332,0.014299999922513962,0.011140000075101852,0.006240000016987324,0.004519999958574772,0.0037400000728666782
24,0.06800000369548798,0.06808000057935715,0.012719999998807907,0.011780000291764736,0.015259999781847,0.004980000201612711,0.004860000219196081,0.0034000000450760126,0.0711200013756752,0.0732399970293045,0.015540000051259995,0.014299999922513962,0.010520000010728836,0.0061599998734891415,0.002859999891370535,0.002420000033453107
